ruta_imagen1,ruta_imagen2,ruta_imagen3,theta_i,tstamp
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_955.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_955.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_955.png,"[7.853981633974483, -1.4660765716752369, -1.308996938995747, -3.176276538073963, -1.9941811113154815, 0.9140783810736541]",20:36:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_956.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_956.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_956.png,"[7.853981633974483, -1.4660765716752369, 2.0, -1.5537425721811562, -2.2553889552863104, 2.6230359476048597]",20:36:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_957.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_957.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_957.png,"[7.853981633974483, -1.4660765716752369, 2.0943951023931953, 0.4252631209171809, -2.115724385300962, 3.124074015831835]",20:36:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_958.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_958.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_958.png,"[7.853981633974483, -1.4660765716752369, 1.832595714594046, -0.4670793111227107, -2.293063614089821, 1.1624085770945807]",20:36:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_959.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_959.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_959.png,"[7.853981633974483, -1.4660765716752369, 1.5707963267948966, -2.401748785033705, -2.137411475010156, 1.7814299717611866]",20:36:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_960.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_960.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_960.png,"[7.853981633974483, -1.4660765716752369, 1.308996938995747, -2.1009285703485743, -1.8491803079146982, 1.8836628262044952]",20:37:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_961.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_961.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_961.png,"[7.853981633974483, -1.2566370614359172, -2.0, -1.411153881224139, -1.93646401935832, 0.48367393915206497]",20:37:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_962.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_962.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_962.png,"[7.853981633974483, -1.2566370614359172, -2.0943951023931953, -1.1310722212184152, -2.1959209223141993, 1.0959054438487008]",20:37:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_963.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_963.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_963.png,"[7.853981633974483, -1.2566370614359172, -1.832595714594046, 0.7223962681714791, -2.326497211408359, 2.0490508891720913]",20:37:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_964.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_964.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_964.png,"[7.853981633974483, -1.2566370614359172, -1.5707963267948966, 0.531753314755592, -2.0443693232968307, 3.0350018679809723]",20:37:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_965.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_965.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_965.png,"[7.853981633974483, -1.2566370614359172, -1.308996938995747, -1.833636283156928, -2.1836991641281682, 0.700535465153359]",20:37:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_966.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_966.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_966.png,"[7.853981633974483, -1.2566370614359172, 2.0, -3.0056222698653823, -2.0403258206693113, 1.0715306469170538]",20:37:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_967.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_967.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_967.png,"[7.853981633974483, -1.2566370614359172, 2.0943951023931953, -2.674291173638075, -1.8245947039326422, 2.1227090734782266]",20:37:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_968.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_968.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_968.png,"[7.853981633974483, -1.2566370614359172, 1.832595714594046, -2.0440598651114623, -2.387650031027814, 2.446118004277488]",20:37:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_969.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_969.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_969.png,"[7.853981633974483, -1.2566370614359172, 1.5707963267948966, -2.4250363889373725, -2.0374382472479984, 0.4462146596792899]",20:37:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_970.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_970.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_970.png,"[7.853981633974483, -1.2566370614359172, 1.308996938995747, -1.4037792519857986, -1.9908134912474245, 0.3877770431917114]",20:37:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_971.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_971.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_971.png,"[7.853981633974483, -1.0471975511965979, -2.0, -2.361918294615367, -2.4504960238163465, 1.7101412380421799]",20:37:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_972.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_972.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_972.png,"[7.853981633974483, -1.0471975511965979, -2.0943951023931953, -0.25891979565963075, -2.6046278959913214, 0.2661344193167444]",20:37:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_973.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_973.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_973.png,"[7.853981633974483, -1.0471975511965979, -1.832595714594046, -3.2655605766997535, -1.992884110339113, 3.0825947969768217]",20:37:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_974.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_974.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_974.png,"[7.853981633974483, -1.0471975511965979, -1.5707963267948966, 0.5590509502414354, -2.3406606029818993, 0.07804133938979098]",20:37:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_975.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_975.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_975.png,"[7.853981633974483, -1.0471975511965979, -1.308996938995747, -2.7914835189321843, -1.8747600752125113, 0.5761005834576182]",20:37:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_976.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_976.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_976.png,"[7.853981633974483, -1.0471975511965979, 2.0, -3.152242810292465, -1.829142070757383, 2.911163465607492]",20:37:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_977.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_977.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_977.png,"[7.853981633974483, -1.0471975511965979, 2.0943951023931953, -1.1306373679742263, -1.8458907786906324, 2.916994895592735]",20:37:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_978.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_978.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_978.png,"[7.853981633974483, -1.0471975511965979, 1.832595714594046, -0.28603964502688495, -1.8345519037004623, 2.8025687123003524]",20:37:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_979.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_979.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_979.png,"[7.853981633974483, -1.0471975511965979, 1.5707963267948966, 0.07491407757699564, -2.2449992580646305, 2.7899186370880873]",20:37:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_980.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_980.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_980.png,"[7.853981633974483, -1.0471975511965979, 1.308996938995747, -3.1051014535542665, -2.5252619502491984, 2.0376143171569243]",20:37:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_981.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_981.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_981.png,"[7.853981633974483, -0.8377580409572782, -2.0, -3.31548013942029, -2.503550316035291, 0.657879598091945]",20:37:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_982.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_982.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_982.png,"[7.853981633974483, -0.8377580409572782, -2.0943951023931953, 0.13431158414301825, -2.0213077025783797, 1.0309254786040103]",20:37:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_983.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_983.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_983.png,"[7.853981633974483, -0.8377580409572782, -1.832595714594046, -1.5004078984595393, -2.554298007178801, 2.1403333567294025]",20:37:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_984.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_984.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_984.png,"[7.853981633974483, -0.8377580409572782, -1.5707963267948966, -0.7119456699249169, -2.2643351002458285, 0.4865688190954766]",20:37:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_985.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_985.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_985.png,"[7.853981633974483, -0.8377580409572782, -1.308996938995747, 0.296615544095459, -1.8008295494100899, 1.7067831550920407]",20:37:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_986.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_986.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_986.png,"[7.853981633974483, -0.8377580409572782, 2.0, -3.0958775539872296, -1.9914661658697927, 0.285259005834589]",20:37:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_987.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_987.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_987.png,"[7.853981633974483, -0.8377580409572782, 2.0943951023931953, -1.2277016546945996, -2.435867905093845, 2.599793803698789]",20:37:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_988.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_988.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_988.png,"[7.853981633974483, -0.8377580409572782, 1.832595714594046, -3.3112486425686165, -1.8562216259700923, 0.06247038602486201]",20:37:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_989.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_989.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_989.png,"[7.853981633974483, -0.8377580409572782, 1.5707963267948966, -1.9675910545980506, -2.297138378311755, 2.40174203711408]",20:37:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_990.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_990.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_990.png,"[7.853981633974483, -0.8377580409572782, 1.308996938995747, -1.4991438093045442, -1.8366472775721843, 2.918709303562133]",20:38:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_991.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_991.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_991.png,"[8.63937979737193, -2.5132741228718345, -2.0, -2.5032168793675, -2.0459292098838175, 2.1200450331404603]",20:38:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_992.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_992.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_992.png,"[8.63937979737193, -2.5132741228718345, -2.0943951023931953, 0.32163482561659595, -1.8179446998670319, 3.0213965675488246]",20:38:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_993.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_993.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_993.png,"[8.63937979737193, -2.5132741228718345, -1.832595714594046, -0.7467037085660415, -1.8474957620304124, 1.470104763496887]",20:38:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_994.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_994.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_994.png,"[8.63937979737193, -2.5132741228718345, -1.5707963267948966, -1.5853562638530152, -2.178200585865958, 0.3082488509320023]",20:38:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_995.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_995.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_995.png,"[8.63937979737193, -2.5132741228718345, -1.308996938995747, -3.139943566881711, -2.5806707379118468, 2.25586339597795]",20:38:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_996.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_996.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_996.png,"[8.63937979737193, -2.5132741228718345, 2.0, -2.918944540730035, -1.7593437620669814, 2.1833215357599345]",20:38:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_997.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_997.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_997.png,"[8.63937979737193, -2.5132741228718345, 2.0943951023931953, -1.4725518074010502, -2.3638198078227655, 2.137258847971947]",20:38:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_998.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_998.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_998.png,"[8.63937979737193, -2.5132741228718345, 1.832595714594046, -3.0408011583513703, -2.2040252147008905, 1.753698569039031]",20:38:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_999.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_999.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_999.png,"[8.63937979737193, -2.5132741228718345, 1.5707963267948966, 0.6394406989373924, -2.5078317855693406, 2.012437260737396]",20:38:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1000.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1000.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1000.png,"[8.63937979737193, -2.5132741228718345, 1.308996938995747, -2.48161161119689, -2.610743979396383, 2.3089574369940724]",20:38:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1001.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1001.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1001.png,"[8.63937979737193, -2.303834612632515, -2.0, -1.1011125292624615, -1.832095323575053, 1.4170882424434528]",20:38:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1002.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1002.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1002.png,"[8.63937979737193, -2.303834612632515, -2.0943951023931953, -0.46600589870098075, -2.381981461338416, 0.6082298660587041]",20:38:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1003.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1003.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1003.png,"[8.63937979737193, -2.303834612632515, -1.832595714594046, -0.8618038986520196, -2.1259181087679133, 0.06388348477230643]",20:38:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1004.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1004.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1004.png,"[8.63937979737193, -2.303834612632515, -1.5707963267948966, -2.454868330284314, -1.9423581866416173, 0.9360221489255757]",20:38:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1005.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1005.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1005.png,"[8.63937979737193, -2.303834612632515, -1.308996938995747, -1.4734312966481315, -2.3139114904726528, 2.247441202344615]",20:38:30
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1006.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1006.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1006.png,"[8.63937979737193, -2.303834612632515, 2.0, -0.4534678567903794, -2.3160887520338536, 2.603674225362627]",20:38:32
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1007.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1007.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1007.png,"[8.63937979737193, -2.303834612632515, 2.0943951023931953, 0.5534287410213419, -2.4290061733893182, 2.8683406214284184]",20:38:34
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1008.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1008.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1008.png,"[8.63937979737193, -2.303834612632515, 1.832595714594046, -2.049139379900132, -2.348981910294561, 0.4512825551402573]",20:38:36
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1009.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1009.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1009.png,"[8.63937979737193, -2.303834612632515, 1.5707963267948966, -0.7799791666089351, -2.3441907780529823, 0.7836980664895383]",20:38:38
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1010.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1010.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1010.png,"[8.63937979737193, -2.303834612632515, 1.308996938995747, -0.03616906822148369, -2.5656296704872625, 1.2447962934284214]",20:38:40
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1011.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1011.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1011.png,"[8.63937979737193, -2.0943951023931957, -2.0, -2.68955976661076, -2.2797286050462615, 1.6163047652177707]",20:38:42
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1012.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1012.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1012.png,"[8.63937979737193, -2.0943951023931957, -2.0943951023931953, -1.5953125307232605, -2.277379757719754, 2.7824982171391084]",20:38:44
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1013.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1013.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1013.png,"[8.63937979737193, -2.0943951023931957, -1.832595714594046, 0.40171545806406783, -2.0467870075221395, 2.1265445942970795]",20:38:46
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1014.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1014.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1014.png,"[8.63937979737193, -2.0943951023931957, -1.5707963267948966, 0.6299387997355557, -2.46340060481693, 1.2082325358520993]",20:38:48
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1015.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1015.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1015.png,"[8.63937979737193, -2.0943951023931957, -1.308996938995747, -3.2247699848525477, -2.603532773972661, 2.3550023498825428]",20:38:50
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1016.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1016.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1016.png,"[8.63937979737193, -2.0943951023931957, 2.0, -1.3086329249885384, -1.8140712140274178, 1.169214015342043]",20:38:52
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1017.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1017.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1017.png,"[8.63937979737193, -2.0943951023931957, 2.0943951023931953, -0.14961489627674274, -2.0213959792984175, 0.6241618467300409]",20:38:54
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1018.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1018.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1018.png,"[8.63937979737193, -2.0943951023931957, 1.832595714594046, 0.022449910354882086, -1.7845525719327007, 3.0505027483542833]",20:38:56
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1019.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1019.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1019.png,"[8.63937979737193, -2.0943951023931957, 1.5707963267948966, 0.6092620401564308, -2.4422781873485566, 1.2443006951402384]",20:38:58
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1020.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1020.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1020.png,"[8.63937979737193, -2.0943951023931957, 1.308996938995747, 0.4232765819309976, -2.1229428967980892, 1.3593050039333867]",20:39:00
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1021.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1021.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1021.png,"[8.63937979737193, -1.884955592153876, -2.0, -3.0901126236061534, -1.883949286479127, 0.047613481302637393]",20:39:02
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1022.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1022.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1022.png,"[8.63937979737193, -1.884955592153876, -2.0943951023931953, -0.7163281730434621, -2.5155348207951675, 2.0819090734014476]",20:39:04
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1023.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1023.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1023.png,"[8.63937979737193, -1.884955592153876, -1.832595714594046, -3.265971611560972, -2.4287683909355344, 0.16534057053630166]",20:39:06
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1024.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1024.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1024.png,"[8.63937979737193, -1.884955592153876, -1.5707963267948966, -2.882915197617554, -2.5811411513663107, 0.9481740925315986]",20:39:08
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1025.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1025.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1025.png,"[8.63937979737193, -1.884955592153876, -1.308996938995747, -0.812996170099666, -2.5802039979078684, 0.9829546840707775]",20:39:10
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1026.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1026.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1026.png,"[8.63937979737193, -1.884955592153876, 2.0, 0.26389421914511946, -2.6075196117529837, 0.6927336554612956]",20:39:12
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1027.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1027.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1027.png,"[8.63937979737193, -1.884955592153876, 2.0943951023931953, -1.0766143283738918, -2.041393804066783, 0.9626628965717283]",20:39:14
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1028.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1028.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1028.png,"[8.63937979737193, -1.884955592153876, 1.832595714594046, -0.9715689228018611, -2.335341505640736, 1.1739289573804206]",20:39:16
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1029.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1029.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1029.png,"[8.63937979737193, -1.884955592153876, 1.5707963267948966, 0.5435376662715146, -1.9548202614531438, 2.985282087868806]",20:39:18
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1030.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1030.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1030.png,"[8.63937979737193, -1.884955592153876, 1.308996938995747, -2.472045957060539, -2.3842753093839835, 1.1230003676493905]",20:39:20
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1031.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1031.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1031.png,"[8.63937979737193, -1.6755160819145565, -2.0, 0.6323461201263609, -2.2863893798849784, 0.011777920455773494]",20:39:22
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1032.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1032.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1032.png,"[8.63937979737193, -1.6755160819145565, -2.0943951023931953, 0.02119861491728292, -2.463953919252731, 2.4845824638349363]",20:39:24
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1033.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1033.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1033.png,"[8.63937979737193, -1.6755160819145565, -1.832595714594046, -1.925259606592501, -2.2770141606594474, 2.5035937088621916]",20:39:26
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1034.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1034.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1034.png,"[8.63937979737193, -1.6755160819145565, -1.5707963267948966, -2.166450415748183, -1.9683951567095348, 1.2981038945322674]",20:39:28
/home/ko/ur_ws/src/vision/Datos/capturas/raw1/img_1035.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw2/img_1035.png,/home/ko/ur_ws/src/vision/Datos/capturas/raw3/img_1035.png,"[8.63937979737193, -1.6755160819145565, -1.308996938995747, -1.631292935425709, -2.397715239274672, 2.7109651129051504]",20:39:30
