ruta_imagen1,ruta_imagen2,ruta_imagen3,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, 1.5707963267948966, 106.10620440297852, 170.7729579905726, 133.78545418431145].png",8.63937979737193,-1.88495559215388,1.5707963267949,106.106204402979,170.772957990573,133.785454184311
"capturas/raw/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png","capturas/raw1/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png","capturas/raw2/img_[8.63937979737193, -1.884955592153876, 1.308996938995747, 129.12719275838887, 132.12700609342363, 135.0429517454841].png",8.63937979737193,-1.88495559215388,1.30899693899575,129.127192758389,132.127006093424,135.042951745484
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, -2.0, 142.3562612817043, 103.69876688106784, 137.03053288127384].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, -2.0, 142.3562612817043, 103.69876688106784, 137.03053288127384].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, -2.0, 142.3562612817043, 103.69876688106784, 137.03053288127384].png",8.63937979737193,-1.67551608191456,-2,142.356261281704,103.698766881068,137.030532881274
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, -2.0943951023931953, 9.905187576923936, 116.67513789861168, 83.7909166141903].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, -2.0943951023931953, 9.905187576923936, 116.67513789861168, 83.7909166141903].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, -2.0943951023931953, 9.905187576923936, 116.67513789861168, 83.7909166141903].png",8.63937979737193,-1.67551608191456,-2.0943951023932,9.90518757692394,116.675137898612,83.7909166141903
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, -1.832595714594046, 86.45401117212333, 162.7426672746119, 10.910307690368974].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, -1.832595714594046, 86.45401117212333, 162.7426672746119, 10.910307690368974].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, -1.832595714594046, 86.45401117212333, 162.7426672746119, 10.910307690368974].png",8.63937979737193,-1.67551608191456,-1.83259571459405,86.4540111721233,162.742667274612,10.910307690369
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, -1.5707963267948966, 152.4475471339005, 110.9135956472761, 55.7362091242143].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, -1.5707963267948966, 152.4475471339005, 110.9135956472761, 55.7362091242143].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, -1.5707963267948966, 152.4475471339005, 110.9135956472761, 55.7362091242143].png",8.63937979737193,-1.67551608191456,-1.5707963267949,152.447547133901,110.913595647276,55.7362091242143
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, -1.308996938995747, 14.131269130454871, 48.533391433950435, 132.18497065480852].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, -1.308996938995747, 14.131269130454871, 48.533391433950435, 132.18497065480852].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, -1.308996938995747, 14.131269130454871, 48.533391433950435, 132.18497065480852].png",8.63937979737193,-1.67551608191456,-1.30899693899575,14.1312691304549,48.5333914339504,132.184970654809
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, 2.0, 48.343284390672586, 177.43618956127537, 159.80488584408914].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, 2.0, 48.343284390672586, 177.43618956127537, 159.80488584408914].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, 2.0, 48.343284390672586, 177.43618956127537, 159.80488584408914].png",8.63937979737193,-1.67551608191456,2,48.3432843906726,177.436189561275,159.804885844089
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, 2.0943951023931953, 120.28935539218999, 154.94003458725282, 81.0882881653082].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, 2.0943951023931953, 120.28935539218999, 154.94003458725282, 81.0882881653082].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, 2.0943951023931953, 120.28935539218999, 154.94003458725282, 81.0882881653082].png",8.63937979737193,-1.67551608191456,2.0943951023932,120.28935539219,154.940034587253,81.0882881653082
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, 1.832595714594046, 35.70221691213829, 65.0311187251822, 61.716681824016106].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, 1.832595714594046, 35.70221691213829, 65.0311187251822, 61.716681824016106].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, 1.832595714594046, 35.70221691213829, 65.0311187251822, 61.716681824016106].png",8.63937979737193,-1.67551608191456,1.83259571459405,35.7022169121383,65.0311187251822,61.7166818240161
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, 1.5707963267948966, 41.75162369572391, 146.06453824419043, 142.074156089199].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, 1.5707963267948966, 41.75162369572391, 146.06453824419043, 142.074156089199].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, 1.5707963267948966, 41.75162369572391, 146.06453824419043, 142.074156089199].png",8.63937979737193,-1.67551608191456,1.5707963267949,41.7516236957239,146.06453824419,142.074156089199
"capturas/raw/img_[8.63937979737193, -1.6755160819145565, 1.308996938995747, 26.762778154668926, 38.34391231555977, 43.799013941047065].png","capturas/raw1/img_[8.63937979737193, -1.6755160819145565, 1.308996938995747, 26.762778154668926, 38.34391231555977, 43.799013941047065].png","capturas/raw2/img_[8.63937979737193, -1.6755160819145565, 1.308996938995747, 26.762778154668926, 38.34391231555977, 43.799013941047065].png",8.63937979737193,-1.67551608191456,1.30899693899575,26.7627781546689,38.3439123155598,43.7990139410471
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, -2.0, 17.89722219656521, 143.9532664604567, 8.565042911378987].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, -2.0, 17.89722219656521, 143.9532664604567, 8.565042911378987].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, -2.0, 17.89722219656521, 143.9532664604567, 8.565042911378987].png",8.63937979737193,-1.46607657167524,-2,17.8972221965652,143.953266460457,8.56504291137899
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, -2.0943951023931953, 125.82042606007593, 157.7590740498377, 106.5820258258655].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, -2.0943951023931953, 125.82042606007593, 157.7590740498377, 106.5820258258655].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, -2.0943951023931953, 125.82042606007593, 157.7590740498377, 106.5820258258655].png",8.63937979737193,-1.46607657167524,-2.0943951023932,125.820426060076,157.759074049838,106.582025825866
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, -1.832595714594046, 87.05424037157091, 66.35717797005182, 12.14383046735236].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, -1.832595714594046, 87.05424037157091, 66.35717797005182, 12.14383046735236].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, -1.832595714594046, 87.05424037157091, 66.35717797005182, 12.14383046735236].png",8.63937979737193,-1.46607657167524,-1.83259571459405,87.0542403715709,66.3571779700518,12.1438304673524
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, -1.5707963267948966, 3.107676209965473, 83.82763087345666, 4.205603657297319].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, -1.5707963267948966, 3.107676209965473, 83.82763087345666, 4.205603657297319].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, -1.5707963267948966, 3.107676209965473, 83.82763087345666, 4.205603657297319].png",8.63937979737193,-1.46607657167524,-1.5707963267949,3.10767620996547,83.8276308734567,4.20560365729732
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, -1.308996938995747, 178.07191923720296, 30.114766988819497, 84.72075525196026].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, -1.308996938995747, 178.07191923720296, 30.114766988819497, 84.72075525196026].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, -1.308996938995747, 178.07191923720296, 30.114766988819497, 84.72075525196026].png",8.63937979737193,-1.46607657167524,-1.30899693899575,178.071919237203,30.1147669888195,84.7207552519603
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, 2.0, 144.79229962729394, 91.05059505648548, 104.71385058689604].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, 2.0, 144.79229962729394, 91.05059505648548, 104.71385058689604].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, 2.0, 144.79229962729394, 91.05059505648548, 104.71385058689604].png",8.63937979737193,-1.46607657167524,2,144.792299627294,91.0505950564855,104.713850586896
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, 2.0943951023931953, 35.16717508376937, 5.565797592446695, 44.540571034369016].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, 2.0943951023931953, 35.16717508376937, 5.565797592446695, 44.540571034369016].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, 2.0943951023931953, 35.16717508376937, 5.565797592446695, 44.540571034369016].png",8.63937979737193,-1.46607657167524,2.0943951023932,35.1671750837694,5.5657975924467,44.540571034369
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, 1.832595714594046, 26.468837909250638, 57.6733688582375, 175.24517248806927].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, 1.832595714594046, 26.468837909250638, 57.6733688582375, 175.24517248806927].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, 1.832595714594046, 26.468837909250638, 57.6733688582375, 175.24517248806927].png",8.63937979737193,-1.46607657167524,1.83259571459405,26.4688379092506,57.6733688582375,175.245172488069
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, 1.5707963267948966, 78.83814306167615, 28.941999699433566, 23.618186237533145].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, 1.5707963267948966, 78.83814306167615, 28.941999699433566, 23.618186237533145].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, 1.5707963267948966, 78.83814306167615, 28.941999699433566, 23.618186237533145].png",8.63937979737193,-1.46607657167524,1.5707963267949,78.8381430616762,28.9419996994336,23.6181862375331
"capturas/raw/img_[8.63937979737193, -1.4660765716752369, 1.308996938995747, 87.33303123192506, 126.96879947116523, 99.28832187513159].png","capturas/raw1/img_[8.63937979737193, -1.4660765716752369, 1.308996938995747, 87.33303123192506, 126.96879947116523, 99.28832187513159].png","capturas/raw2/img_[8.63937979737193, -1.4660765716752369, 1.308996938995747, 87.33303123192506, 126.96879947116523, 99.28832187513159].png",8.63937979737193,-1.46607657167524,1.30899693899575,87.3330312319251,126.968799471165,99.2883218751316
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, -2.0, 3.709322446614167, 109.92557813035141, 59.30911037370447].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, -2.0, 3.709322446614167, 109.92557813035141, 59.30911037370447].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, -2.0, 3.709322446614167, 109.92557813035141, 59.30911037370447].png",8.63937979737193,-1.25663706143592,-2,3.70932244661417,109.925578130351,59.3091103737045
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, -2.0943951023931953, 88.63010985881526, 42.63912763272527, 85.24564818434264].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, -2.0943951023931953, 88.63010985881526, 42.63912763272527, 85.24564818434264].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, -2.0943951023931953, 88.63010985881526, 42.63912763272527, 85.24564818434264].png",8.63937979737193,-1.25663706143592,-2.0943951023932,88.6301098588153,42.6391276327253,85.2456481843426
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, -1.832595714594046, 162.9994231825999, 157.77973947866718, 47.2139554050283].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, -1.832595714594046, 162.9994231825999, 157.77973947866718, 47.2139554050283].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, -1.832595714594046, 162.9994231825999, 157.77973947866718, 47.2139554050283].png",8.63937979737193,-1.25663706143592,-1.83259571459405,162.9994231826,157.779739478667,47.2139554050283
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, -1.5707963267948966, 142.76301497940406, 159.62878777122674, 87.48177158951933].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, -1.5707963267948966, 142.76301497940406, 159.62878777122674, 87.48177158951933].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, -1.5707963267948966, 142.76301497940406, 159.62878777122674, 87.48177158951933].png",8.63937979737193,-1.25663706143592,-1.5707963267949,142.763014979404,159.628787771227,87.4817715895193
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, -1.308996938995747, 37.79517516627672, 85.60026289689914, 16.813183993093194].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, -1.308996938995747, 37.79517516627672, 85.60026289689914, 16.813183993093194].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, -1.308996938995747, 37.79517516627672, 85.60026289689914, 16.813183993093194].png",8.63937979737193,-1.25663706143592,-1.30899693899575,37.7951751662767,85.6002628968991,16.8131839930932
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, 2.0, 114.49813739784818, 151.19857588969245, 111.90548184514623].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, 2.0, 114.49813739784818, 151.19857588969245, 111.90548184514623].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, 2.0, 114.49813739784818, 151.19857588969245, 111.90548184514623].png",8.63937979737193,-1.25663706143592,2,114.498137397848,151.198575889692,111.905481845146
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, 2.0943951023931953, 145.9892156521931, 25.70991165898914, 153.8251085738497].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, 2.0943951023931953, 145.9892156521931, 25.70991165898914, 153.8251085738497].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, 2.0943951023931953, 145.9892156521931, 25.70991165898914, 153.8251085738497].png",8.63937979737193,-1.25663706143592,2.0943951023932,145.989215652193,25.7099116589891,153.82510857385
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, 1.832595714594046, 58.85683135976632, 70.18057043429891, 68.9080162644971].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, 1.832595714594046, 58.85683135976632, 70.18057043429891, 68.9080162644971].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, 1.832595714594046, 58.85683135976632, 70.18057043429891, 68.9080162644971].png",8.63937979737193,-1.25663706143592,1.83259571459405,58.8568313597663,70.1805704342989,68.9080162644971
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, 1.5707963267948966, 104.8862559912581, 162.81445218087626, 94.56485971450678].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, 1.5707963267948966, 104.8862559912581, 162.81445218087626, 94.56485971450678].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, 1.5707963267948966, 104.8862559912581, 162.81445218087626, 94.56485971450678].png",8.63937979737193,-1.25663706143592,1.5707963267949,104.886255991258,162.814452180876,94.5648597145068
"capturas/raw/img_[8.63937979737193, -1.2566370614359172, 1.308996938995747, 68.36846769953699, 107.29373117992604, 55.88511628965997].png","capturas/raw1/img_[8.63937979737193, -1.2566370614359172, 1.308996938995747, 68.36846769953699, 107.29373117992604, 55.88511628965997].png","capturas/raw2/img_[8.63937979737193, -1.2566370614359172, 1.308996938995747, 68.36846769953699, 107.29373117992604, 55.88511628965997].png",8.63937979737193,-1.25663706143592,1.30899693899575,68.368467699537,107.293731179926,55.88511628966
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, -2.0, 136.16934647288522, 50.67960641662451, 56.09275685955821].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, -2.0, 136.16934647288522, 50.67960641662451, 56.09275685955821].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, -2.0, 136.16934647288522, 50.67960641662451, 56.09275685955821].png",8.63937979737193,-1.0471975511966,-2,136.169346472885,50.6796064166245,56.0927568595582
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, -2.0943951023931953, 4.0406596173039055, 14.806550963501996, 114.57029563525663].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, -2.0943951023931953, 4.0406596173039055, 14.806550963501996, 114.57029563525663].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, -2.0943951023931953, 4.0406596173039055, 14.806550963501996, 114.57029563525663].png",8.63937979737193,-1.0471975511966,-2.0943951023932,4.04065961730391,14.806550963502,114.570295635257
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, -1.832595714594046, 58.14701533139487, 174.79576016465646, 132.6102391832121].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, -1.832595714594046, 58.14701533139487, 174.79576016465646, 132.6102391832121].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, -1.832595714594046, 58.14701533139487, 174.79576016465646, 132.6102391832121].png",8.63937979737193,-1.0471975511966,-1.83259571459405,58.1470153313949,174.795760164656,132.610239183212
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, -1.5707963267948966, 103.12473635937442, 81.34877874244816, 55.14126145362802].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, -1.5707963267948966, 103.12473635937442, 81.34877874244816, 55.14126145362802].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, -1.5707963267948966, 103.12473635937442, 81.34877874244816, 55.14126145362802].png",8.63937979737193,-1.0471975511966,-1.5707963267949,103.124736359374,81.3487787424482,55.141261453628
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, -1.308996938995747, 175.38053912427813, 96.21302305938374, 41.496193992059844].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, -1.308996938995747, 175.38053912427813, 96.21302305938374, 41.496193992059844].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, -1.308996938995747, 175.38053912427813, 96.21302305938374, 41.496193992059844].png",8.63937979737193,-1.0471975511966,-1.30899693899575,175.380539124278,96.2130230593838,41.4961939920598
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, 2.0, 19.66533870318441, 53.64333255210756, 28.98899176899173].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, 2.0, 19.66533870318441, 53.64333255210756, 28.98899176899173].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, 2.0, 19.66533870318441, 53.64333255210756, 28.98899176899173].png",8.63937979737193,-1.0471975511966,2,19.6653387031844,53.6433325521076,28.9889917689917
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, 2.0943951023931953, 173.52671271787884, 19.273279780653727, 133.40740568301692].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, 2.0943951023931953, 173.52671271787884, 19.273279780653727, 133.40740568301692].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, 2.0943951023931953, 173.52671271787884, 19.273279780653727, 133.40740568301692].png",8.63937979737193,-1.0471975511966,2.0943951023932,173.526712717879,19.2732797806537,133.407405683017
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, 1.832595714594046, 155.9433223978401, 56.98956793672593, 56.44653135111076].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, 1.832595714594046, 155.9433223978401, 56.98956793672593, 56.44653135111076].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, 1.832595714594046, 155.9433223978401, 56.98956793672593, 56.44653135111076].png",8.63937979737193,-1.0471975511966,1.83259571459405,155.94332239784,56.9895679367259,56.4465313511108
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, 1.5707963267948966, 106.75826430766404, 102.81418863108581, 5.485803370615114].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, 1.5707963267948966, 106.75826430766404, 102.81418863108581, 5.485803370615114].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, 1.5707963267948966, 106.75826430766404, 102.81418863108581, 5.485803370615114].png",8.63937979737193,-1.0471975511966,1.5707963267949,106.758264307664,102.814188631086,5.48580337061511
"capturas/raw/img_[8.63937979737193, -1.0471975511965979, 1.308996938995747, 88.62201260149887, 72.06883530961457, 54.87635345851365].png","capturas/raw1/img_[8.63937979737193, -1.0471975511965979, 1.308996938995747, 88.62201260149887, 72.06883530961457, 54.87635345851365].png","capturas/raw2/img_[8.63937979737193, -1.0471975511965979, 1.308996938995747, 88.62201260149887, 72.06883530961457, 54.87635345851365].png",8.63937979737193,-1.0471975511966,1.30899693899575,88.6220126014989,72.0688353096146,54.8763534585136
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, -2.0, 25.093566797602712, 135.33481255576254, 156.49786539945885].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, -2.0, 25.093566797602712, 135.33481255576254, 156.49786539945885].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, -2.0, 25.093566797602712, 135.33481255576254, 156.49786539945885].png",8.63937979737193,-0.837758040957278,-2,25.0935667976027,135.334812555763,156.497865399459
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, -2.0943951023931953, 139.06313534126483, 65.04175337177686, 14.239596124268425].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, -2.0943951023931953, 139.06313534126483, 65.04175337177686, 14.239596124268425].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, -2.0943951023931953, 139.06313534126483, 65.04175337177686, 14.239596124268425].png",8.63937979737193,-0.837758040957278,-2.0943951023932,139.063135341265,65.0417533717769,14.2395961242684
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, -1.832595714594046, 102.58340579222006, 129.87702385345125, 77.8419855733585].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, -1.832595714594046, 102.58340579222006, 129.87702385345125, 77.8419855733585].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, -1.832595714594046, 102.58340579222006, 129.87702385345125, 77.8419855733585].png",8.63937979737193,-0.837758040957278,-1.83259571459405,102.58340579222,129.877023853451,77.8419855733585
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, -1.5707963267948966, 36.85057266534967, 69.32277397434258, 93.8483516746675].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, -1.5707963267948966, 36.85057266534967, 69.32277397434258, 93.8483516746675].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, -1.5707963267948966, 36.85057266534967, 69.32277397434258, 93.8483516746675].png",8.63937979737193,-0.837758040957278,-1.5707963267949,36.8505726653497,69.3227739743426,93.8483516746675
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, -1.308996938995747, 8.692342597425299, 176.02085621997944, 150.22370763761592].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, -1.308996938995747, 8.692342597425299, 176.02085621997944, 150.22370763761592].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, -1.308996938995747, 8.692342597425299, 176.02085621997944, 150.22370763761592].png",8.63937979737193,-0.837758040957278,-1.30899693899575,8.6923425974253,176.020856219979,150.223707637616
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, 2.0, 9.0824620190286, 116.15096913236839, 171.09486363737824].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, 2.0, 9.0824620190286, 116.15096913236839, 171.09486363737824].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, 2.0, 9.0824620190286, 116.15096913236839, 171.09486363737824].png",8.63937979737193,-0.837758040957278,2,9.0824620190286,116.150969132368,171.094863637378
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, 2.0943951023931953, 94.36609035028552, 148.5175204710732, 148.68214354251342].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, 2.0943951023931953, 94.36609035028552, 148.5175204710732, 148.68214354251342].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, 2.0943951023931953, 94.36609035028552, 148.5175204710732, 148.68214354251342].png",8.63937979737193,-0.837758040957278,2.0943951023932,94.3660903502855,148.517520471073,148.682143542513
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, 1.832595714594046, 23.70848141824521, 72.3344304377087, 78.43913749028778].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, 1.832595714594046, 23.70848141824521, 72.3344304377087, 78.43913749028778].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, 1.832595714594046, 23.70848141824521, 72.3344304377087, 78.43913749028778].png",8.63937979737193,-0.837758040957278,1.83259571459405,23.7084814182452,72.3344304377087,78.4391374902878
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, 1.5707963267948966, 17.47938510611046, 114.37968401539527, 91.23575081771844].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, 1.5707963267948966, 17.47938510611046, 114.37968401539527, 91.23575081771844].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, 1.5707963267948966, 17.47938510611046, 114.37968401539527, 91.23575081771844].png",8.63937979737193,-0.837758040957278,1.5707963267949,17.4793851061105,114.379684015395,91.2357508177184
"capturas/raw/img_[8.63937979737193, -0.8377580409572782, 1.308996938995747, 75.19903466757917, 2.2973651455679422, 87.12373839225485].png","capturas/raw1/img_[8.63937979737193, -0.8377580409572782, 1.308996938995747, 75.19903466757917, 2.2973651455679422, 87.12373839225485].png","capturas/raw2/img_[8.63937979737193, -0.8377580409572782, 1.308996938995747, 75.19903466757917, 2.2973651455679422, 87.12373839225485].png",8.63937979737193,-0.837758040957278,1.30899693899575,75.1990346675792,2.29736514556794,87.1237383922549
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, -2.0, 23.468746593094995, 43.28848975160614, 77.85956539120986].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, -2.0, 23.468746593094995, 43.28848975160614, 77.85956539120986].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, -2.0, 23.468746593094995, 43.28848975160614, 77.85956539120986].png",9.42477796076938,-2.51327412287183,-2,23.468746593095,43.2884897516061,77.8595653912099
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, -2.0943951023931953, 2.360442604738293, 172.4847969977172, 65.3332700593844].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, -2.0943951023931953, 2.360442604738293, 172.4847969977172, 65.3332700593844].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, -2.0943951023931953, 2.360442604738293, 172.4847969977172, 65.3332700593844].png",9.42477796076938,-2.51327412287183,-2.0943951023932,2.36044260473829,172.484796997717,65.3332700593844
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, -1.832595714594046, 154.86931734550333, 173.44974157583576, 62.310979538421684].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, -1.832595714594046, 154.86931734550333, 173.44974157583576, 62.310979538421684].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, -1.832595714594046, 154.86931734550333, 173.44974157583576, 62.310979538421684].png",9.42477796076938,-2.51327412287183,-1.83259571459405,154.869317345503,173.449741575836,62.3109795384217
"capturas/raw/img_[9.42477796076938, -2.5132741228718345, -1.5707963267948966, 63.844959603914276, 143.23939301452896, 58.935833775155245].png","capturas/raw1/img_[9.42477796076938, -2.5132741228718345, -1.5707963267948966, 63.844959603914276, 143.23939301452896, 58.935833775155245].png","capturas/raw2/img_[9.42477796076938, -2.5132741228718345, -1.5707963267948966, 63.844959603914276, 143.23939301452896, 58.935833775155245].png",9.42477796076938,-2.51327412287183,-1.5707963267949,63.8449596039143,143.239393014529,58.9358337751552
