ruta_imagen1,ruta_imagen2,ruta_imagen3,ruta_imagen1d,ruta_imagen2d,ruta_imagen3d,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[7.853981633974483, -0.8377580409572782, 1.832595714594046, 5.125501906191909, 121.09366127348946, 95.88460871805005].png","capturas/raw1/img_[7.853981633974483, -0.8377580409572782, 1.832595714594046, 5.125501906191909, 121.09366127348946, 95.88460871805005].png","capturas/raw2/img_[7.853981633974483, -0.8377580409572782, 1.832595714594046, 5.125501906191909, 121.09366127348946, 95.88460871805005].png","capturas/deep/img_[7.853981633974483, -0.8377580409572782, 1.832595714594046, 5.125501906191909, 121.09366127348946, 95.88460871805005].png","capturas/deep1/img_[7.853981633974483, -0.8377580409572782, 1.832595714594046, 5.125501906191909, 121.09366127348946, 95.88460871805005].png","capturas/deep2/img_[7.853981633974483, -0.8377580409572782, 1.832595714594046, 5.125501906191909, 121.09366127348946, 95.88460871805005].png",0.851762266400111,0.16039994373803,-0.000231750993032,0.166793183707259,0.719603650646441,0.120926076038051,-0.66311952465536,1.57079632679489,5.44542726622231,1.83259571459405,5.12550190619288,1.71314043707783,1.63682911035659
"capturas/raw/img_[7.853981633974483, -0.8377580409572782, 1.5707963267948966, 69.7742566069494, 142.90155679701786, 152.85476256187292].png","capturas/raw1/img_[7.853981633974483, -0.8377580409572782, 1.5707963267948966, 69.7742566069494, 142.90155679701786, 152.85476256187292].png","capturas/raw2/img_[7.853981633974483, -0.8377580409572782, 1.5707963267948966, 69.7742566069494, 142.90155679701786, 152.85476256187292].png","capturas/deep/img_[7.853981633974483, -0.8377580409572782, 1.5707963267948966, 69.7742566069494, 142.90155679701786, 152.85476256187292].png","capturas/deep1/img_[7.853981633974483, -0.8377580409572782, 1.5707963267948966, 69.7742566069494, 142.90155679701786, 152.85476256187292].png","capturas/deep2/img_[7.853981633974483, -0.8377580409572782, 1.5707963267948966, 69.7742566069494, 142.90155679701786, 152.85476256187292].png",0.908595788253565,0.19159845125303,0.112476867558074,0.474335039224242,0.747872522755526,0.270342855413677,-0.377634348011672,1.57079632679489,5.44542726622231,1.5707963267949,0.659218227974911,4.67148003906808,2.05831518956332
"capturas/raw/img_[7.853981633974483, -0.8377580409572782, 1.308996938995747, 36.41255605705371, 92.09816135305687, 11.379418383494414].png","capturas/raw1/img_[7.853981633974483, -0.8377580409572782, 1.308996938995747, 36.41255605705371, 92.09816135305687, 11.379418383494414].png","capturas/raw2/img_[7.853981633974483, -0.8377580409572782, 1.308996938995747, 36.41255605705371, 92.09816135305687, 11.379418383494414].png","capturas/deep/img_[7.853981633974483, -0.8377580409572782, 1.308996938995747, 36.41255605705371, 92.09816135305687, 11.379418383494414].png","capturas/deep1/img_[7.853981633974483, -0.8377580409572782, 1.308996938995747, 36.41255605705371, 92.09816135305687, 11.379418383494414].png","capturas/deep2/img_[7.853981633974483, -0.8377580409572782, 1.308996938995747, 36.41255605705371, 92.09816135305687, 11.379418383494414].png",0.886707757746113,0.125356728424894,0.026613219644365,-0.606672421764235,0.657148682627544,0.272202025236212,-0.35497920931923,1.57079632679489,5.44542726622231,1.30899693899575,4.99662952115673,4.13356705254366,5.09623307631519
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, -2.0, 128.66397260635944, 82.41651295784035, 12.901777795537502].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, -2.0, 128.66397260635944, 82.41651295784035, 12.901777795537502].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, -2.0, 128.66397260635944, 82.41651295784035, 12.901777795537502].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, -2.0, 128.66397260635944, 82.41651295784035, 12.901777795537502].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, -2.0, 128.66397260635944, 82.41651295784035, 12.901777795537502].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, -2.0, 128.66397260635944, 82.41651295784035, 12.901777795537502].png",0.870140643031799,0.121222354279938,0.115605823102601,-0.634677820898617,0.712282900805088,-0.217072852320754,0.206679727272427,2.35619449019234,3.76991118430776,4.28318530717959,3.00026646276825,0.735103964506649,0.335407181178702
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, -2.0943951023931953, 44.42284240602011, 89.03687261072702, 75.82713398987967].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, -2.0943951023931953, 44.42284240602011, 89.03687261072702, 75.82713398987967].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, -2.0943951023931953, 44.42284240602011, 89.03687261072702, 75.82713398987967].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, -2.0943951023931953, 44.42284240602011, 89.03687261072702, 75.82713398987967].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, -2.0943951023931953, 44.42284240602011, 89.03687261072702, 75.82713398987967].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, -2.0943951023931953, 44.42284240602011, 89.03687261072702, 75.82713398987967].png",0.886843930019024,0.133346821216089,-0.016490106305518,-0.182585861588951,0.887002671352669,0.012866900565975,-0.423937621627138,2.35619449019234,3.76991118430776,4.18879020478639,0.440545255763965,1.07227831021377,0.42891030372504
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, -1.832595714594046, 93.6291620024548, 160.27404683704114, 80.59519987441168].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, -1.832595714594046, 93.6291620024548, 160.27404683704114, 80.59519987441168].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, -1.832595714594046, 93.6291620024548, 160.27404683704114, 80.59519987441168].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, -1.832595714594046, 93.6291620024548, 160.27404683704114, 80.59519987441168].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, -1.832595714594046, 93.6291620024548, 160.27404683704114, 80.59519987441168].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, -1.832595714594046, 93.6291620024548, 160.27404683704114, 80.59519987441168].png",0.889395592990728,0.21349333981539,0.120980514186939,-0.124682458535139,0.808209082759907,0.575543872481341,-0.001270404346818,2.35619449019234,3.76991118430776,4.45058959258554,5.66456770194157,3.19441415755233,5.19697618825705
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, -1.5707963267948966, 70.07078000399115, 151.9922845015204, 21.743659958827465].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, -1.5707963267948966, 70.07078000399115, 151.9922845015204, 21.743659958827465].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, -1.5707963267948966, 70.07078000399115, 151.9922845015204, 21.743659958827465].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, -1.5707963267948966, 70.07078000399115, 151.9922845015204, 21.743659958827465].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, -1.5707963267948966, 70.07078000399115, 151.9922845015204, 21.743659958827465].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, -1.5707963267948966, 70.07078000399115, 151.9922845015204, 21.743659958827465].png",0.909515767401248,0.211686115698478,0.068469389269474,-0.437449090695605,0.723264992530334,0.525711962121026,0.095671189563764,2.35619449019234,3.76991118430776,4.71238898038469,0.955741625016628,1.19583712921093,2.89410403728911
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, -1.308996938995747, 75.62005854449768, 27.344322715322782, 150.03119028105198].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, -1.308996938995747, 75.62005854449768, 27.344322715322782, 150.03119028105198].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, -1.308996938995747, 75.62005854449768, 27.344322715322782, 150.03119028105198].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, -1.308996938995747, 75.62005854449768, 27.344322715322782, 150.03119028105198].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, -1.308996938995747, 75.62005854449768, 27.344322715322782, 150.03119028105198].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, -1.308996938995747, 75.62005854449768, 27.344322715322782, 150.03119028105198].png",0.928618753368403,0.067150314919413,0.082584745755808,0.29160786214032,0.795701363910861,-0.5001412814083,0.177996889971737,2.35619449019234,3.76991118430776,4.97418836818384,0.221834858343641,2.21158148660545,5.51792821592187
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, 2.0, 57.5655067155086, 41.40490240816496, 31.850739154727727].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, 2.0, 57.5655067155086, 41.40490240816496, 31.850739154727727].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, 2.0, 57.5655067155086, 41.40490240816496, 31.850739154727727].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, 2.0, 57.5655067155086, 41.40490240816496, 31.850739154727727].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, 2.0, 57.5655067155086, 41.40490240816496, 31.850739154727727].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, 2.0, 57.5655067155086, 41.40490240816496, 31.850739154727727].png",0.924778264307618,0.078071830988819,0.061448994310115,-0.578472246694405,0.665486473108487,-0.250097774992818,-0.39993589093453,2.35619449019234,3.76991118430776,2,1.01683895089329,3.70579056508848,0.434812618830126
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, 2.0943951023931953, 94.95878005162223, 124.5241470018213, 173.7594422485311].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, 2.0943951023931953, 94.95878005162223, 124.5241470018213, 173.7594422485311].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, 2.0943951023931953, 94.95878005162223, 124.5241470018213, 173.7594422485311].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, 2.0943951023931953, 94.95878005162223, 124.5241470018213, 173.7594422485311].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, 2.0943951023931953, 94.95878005162223, 124.5241470018213, 173.7594422485311].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, 2.0943951023931953, 94.95878005162223, 124.5241470018213, 173.7594422485311].png",0.890602888723134,0.18249634486945,0.116360959513948,0.572360895561932,0.76357986855612,0.23252892697355,-0.187827281532508,2.35619449019234,3.76991118430776,2.0943951023932,0.711000443929379,5.14362616540987,4.11343895468249
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, 1.832595714594046, 123.96991766497405, 37.99946222975984, 18.378168912112073].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, 1.832595714594046, 123.96991766497405, 37.99946222975984, 18.378168912112073].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, 1.832595714594046, 123.96991766497405, 37.99946222975984, 18.378168912112073].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, 1.832595714594046, 123.96991766497405, 37.99946222975984, 18.378168912112073].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, 1.832595714594046, 123.96991766497405, 37.99946222975984, 18.378168912112073].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, 1.832595714594046, 123.96991766497405, 37.99946222975984, 18.378168912112073].png",0.863774240593091,0.065642814350273,0.16669813056412,-0.459022718784848,0.73933347382884,-0.492629821622591,0.00013024454514,2.35619449019234,3.76991118430776,1.83259571459405,4.58939682856285,0.300350386683284,5.81179829775322
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, 1.5707963267948966, 143.86850990628022, 122.37388806021586, 127.8087957775212].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, 1.5707963267948966, 143.86850990628022, 122.37388806021586, 127.8087957775212].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, 1.5707963267948966, 143.86850990628022, 122.37388806021586, 127.8087957775212].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, 1.5707963267948966, 143.86850990628022, 122.37388806021586, 127.8087957775212].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, 1.5707963267948966, 143.86850990628022, 122.37388806021586, 127.8087957775212].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, 1.5707963267948966, 143.86850990628022, 122.37388806021586, 127.8087957775212].png",0.826043144429137,0.1700806926066,0.163485515489151,0.096266824051487,0.863311035253632,0.39809547977873,0.294867332839849,2.35619449019234,3.76991118430776,1.5707963267949,5.63843314833007,2.99336722380487,2.14508963392958
"capturas/raw/img_[8.63937979737193, -2.5132741228718345, 1.308996938995747, 105.857013583113, 140.48550116999388, 62.115750331854365].png","capturas/raw1/img_[8.63937979737193, -2.5132741228718345, 1.308996938995747, 105.857013583113, 140.48550116999388, 62.115750331854365].png","capturas/raw2/img_[8.63937979737193, -2.5132741228718345, 1.308996938995747, 105.857013583113, 140.48550116999388, 62.115750331854365].png","capturas/deep/img_[8.63937979737193, -2.5132741228718345, 1.308996938995747, 105.857013583113, 140.48550116999388, 62.115750331854365].png","capturas/deep1/img_[8.63937979737193, -2.5132741228718345, 1.308996938995747, 105.857013583113, 140.48550116999388, 62.115750331854365].png","capturas/deep2/img_[8.63937979737193, -2.5132741228718345, 1.308996938995747, 105.857013583113, 140.48550116999388, 62.115750331854365].png",0.874281150852494,0.197057436351936,0.141158983174077,-0.332765567986604,0.834899375360549,0.397741420367731,0.184423079653764,2.35619449019234,3.76991118430776,1.30899693899575,5.3260486682406,2.25542441204411,5.56708256723843
"capturas/raw/img_[8.63937979737193, -2.303834612632515, -2.0, 88.31049831663296, 124.00685286051596, 76.63107434642271].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, -2.0, 88.31049831663296, 124.00685286051596, 76.63107434642271].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, -2.0, 88.31049831663296, 124.00685286051596, 76.63107434642271].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, -2.0, 88.31049831663296, 124.00685286051596, 76.63107434642271].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, -2.0, 88.31049831663296, 124.00685286051596, 76.63107434642271].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, -2.0, 88.31049831663296, 124.00685286051596, 76.63107434642271].png",0.896918680104757,0.18283483382774,0.073457327161977,-0.167280168713982,0.940338837542921,0.293843089527301,-0.037900587073274,2.35619449019234,3.97935069454708,4.28318530717959,0.345904016119761,4.62633202410488,1.23285066026796
"capturas/raw/img_[8.63937979737193, -2.303834612632515, -2.0943951023931953, 23.58621726840351, 35.482740721447556, 16.426748232098397].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, -2.0943951023931953, 23.58621726840351, 35.482740721447556, 16.426748232098397].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, -2.0943951023931953, 23.58621726840351, 35.482740721447556, 16.426748232098397].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, -2.0943951023931953, 23.58621726840351, 35.482740721447556, 16.426748232098397].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, -2.0943951023931953, 23.58621726840351, 35.482740721447556, 16.426748232098397].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, -2.0943951023931953, 23.58621726840351, 35.482740721447556, 16.426748232098397].png",0.904628376032514,0.06966298920837,-0.027225002055867,0.676305137934413,-0.371484161047514,0.038486657479985,0.634924921302005,2.35619449019234,3.97935069454708,4.18879020478639,4.73666134686571,4.06681418555068,3.86037761773954
"capturas/raw/img_[8.63937979737193, -2.303834612632515, -1.832595714594046, 176.3690607501815, 76.58360902266823, 108.29189156840106].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, -1.832595714594046, 176.3690607501815, 76.58360902266823, 108.29189156840106].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, -1.832595714594046, 176.3690607501815, 76.58360902266823, 108.29189156840106].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, -1.832595714594046, 176.3690607501815, 76.58360902266823, 108.29189156840106].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, -1.832595714594046, 176.3690607501815, 76.58360902266823, 108.29189156840106].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, -1.832595714594046, 176.3690607501815, 76.58360902266823, 108.29189156840106].png",0.793640626250792,0.101269955109485,0.141494881454781,0.139493525213979,0.739102862535401,0.066494709265776,0.655627156740027,2.35619449019234,3.97935069454708,4.45058959258554,0.439872149153558,1.18538533651418,1.47774134634835
"capturas/raw/img_[8.63937979737193, -2.303834612632515, -1.5707963267948966, 60.260113990308945, 31.479352848592196, 118.45110989581256].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, -1.5707963267948966, 60.260113990308945, 31.479352848592196, 118.45110989581256].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, -1.5707963267948966, 60.260113990308945, 31.479352848592196, 118.45110989581256].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, -1.5707963267948966, 60.260113990308945, 31.479352848592196, 118.45110989581256].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, -1.5707963267948966, 60.260113990308945, 31.479352848592196, 118.45110989581256].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, -1.5707963267948966, 60.260113990308945, 31.479352848592196, 118.45110989581256].png",0.931440780814233,0.070528758585657,0.048278530336613,0.004444514988059,0.847003973983763,-0.523834507811202,-0.090343360400365,2.35619449019234,3.97935069454708,4.71238898038469,3.7114462256936,0.063426312695292,5.35377436658077
"capturas/raw/img_[8.63937979737193, -2.303834612632515, -1.308996938995747, 32.401863739230954, 137.11787784682355, 170.57480782035586].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, -1.308996938995747, 32.401863739230954, 137.11787784682355, 170.57480782035586].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, -1.308996938995747, 32.401863739230954, 137.11787784682355, 170.57480782035586].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, -1.308996938995747, 32.401863739230954, 137.11787784682355, 170.57480782035586].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, -1.308996938995747, 32.401863739230954, 137.11787784682355, 170.57480782035586].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, -1.308996938995747, 32.401863739230954, 137.11787784682355, 170.57480782035586].png",0.888920882920064,0.196059523466709,-0.009999721730939,0.628072309573083,0.519021116775282,-0.08281166978542,-0.573833147906448,2.35619449019234,3.97935069454708,4.97418836818384,0.985937203334025,5.17098639605372,0.92880452650747
"capturas/raw/img_[8.63937979737193, -2.303834612632515, 2.0, 37.87655881320394, 176.44734102591576, 104.37741729071149].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, 2.0, 37.87655881320394, 176.44734102591576, 104.37741729071149].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, 2.0, 37.87655881320394, 176.44734102591576, 104.37741729071149].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, 2.0, 37.87655881320394, 176.44734102591576, 104.37741729071149].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, 2.0, 37.87655881320394, 176.44734102591576, 104.37741729071149].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, 2.0, 37.87655881320394, 176.44734102591576, 104.37741729071149].png",0.933885009888843,0.224978015221145,0.05842329021701,0.334853292597946,0.637781838038514,0.537843579214172,-0.437986168506059,2.35619449019234,3.97935069454708,2,0.177446970127356,0.518152424888605,3.84645237583792
"capturas/raw/img_[8.63937979737193, -2.303834612632515, 2.0943951023931953, 130.1000833549377, 23.66095447988799, 57.0223814194112].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, 2.0943951023931953, 130.1000833549377, 23.66095447988799, 57.0223814194112].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, 2.0943951023931953, 130.1000833549377, 23.66095447988799, 57.0223814194112].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, 2.0943951023931953, 130.1000833549377, 23.66095447988799, 57.0223814194112].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, 2.0943951023931953, 130.1000833549377, 23.66095447988799, 57.0223814194112].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, 2.0943951023931953, 130.1000833549377, 23.66095447988799, 57.0223814194112].png",0.842491894063054,0.051760575780059,0.189747483630636,-0.105063150616208,0.801825120201897,-0.56293566131371,0.170709262247555,2.35619449019234,3.97935069454708,2.0943951023932,4.43637721134725,4.81139855835027,0.473713654795226
"capturas/raw/img_[8.63937979737193, -2.303834612632515, 1.832595714594046, 85.29308910288658, 0.9957769406089323, 147.53017435874045].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, 1.832595714594046, 85.29308910288658, 0.9957769406089323, 147.53017435874045].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, 1.832595714594046, 85.29308910288658, 0.9957769406089323, 147.53017435874045].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, 1.832595714594046, 85.29308910288658, 0.9957769406089323, 147.53017435874045].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, 1.832595714594046, 85.29308910288658, 0.9957769406089323, 147.53017435874045].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, 1.832595714594046, 85.29308910288658, 0.9957769406089323, 147.53017435874045].png",0.922790883738187,0.056975841461918,0.167586166581969,0.26602488723071,0.661728534081066,-0.60427622545964,0.35524125591077,2.35619449019234,3.97935069454708,1.83259571459405,3.61168010955295,0.995776940609964,3.01691229360982
"capturas/raw/img_[8.63937979737193, -2.303834612632515, 1.5707963267948966, 118.66488717377294, 80.34434517241057, 112.03724393744132].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, 1.5707963267948966, 118.66488717377294, 80.34434517241057, 112.03724393744132].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, 1.5707963267948966, 118.66488717377294, 80.34434517241057, 112.03724393744132].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, 1.5707963267948966, 118.66488717377294, 80.34434517241057, 112.03724393744132].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, 1.5707963267948966, 118.66488717377294, 80.34434517241057, 112.03724393744132].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, 1.5707963267948966, 118.66488717377294, 80.34434517241057, 112.03724393744132].png",0.879379758669135,0.119649667035984,0.136144527470933,0.132975624025972,0.958025115625581,-0.015151242541879,0.253526726589,2.35619449019234,3.97935069454708,1.5707963267949,5.56755164454142,4.9461214862566,5.22309371538834
"capturas/raw/img_[8.63937979737193, -2.303834612632515, 1.308996938995747, 165.09569427501523, 138.09410396201056, 134.2353171299297].png","capturas/raw1/img_[8.63937979737193, -2.303834612632515, 1.308996938995747, 165.09569427501523, 138.09410396201056, 134.2353171299297].png","capturas/raw2/img_[8.63937979737193, -2.303834612632515, 1.308996938995747, 165.09569427501523, 138.09410396201056, 134.2353171299297].png","capturas/deep/img_[8.63937979737193, -2.303834612632515, 1.308996938995747, 165.09569427501523, 138.09410396201056, 134.2353171299297].png","capturas/deep1/img_[8.63937979737193, -2.303834612632515, 1.308996938995747, 165.09569427501523, 138.09410396201056, 134.2353171299297].png","capturas/deep2/img_[8.63937979737193, -2.303834612632515, 1.308996938995747, 165.09569427501523, 138.09410396201056, 134.2353171299297].png",0.772495571709982,0.179326267955203,0.171136026274438,-0.010989518669699,0.769002186294877,0.536177717636359,0.347891251777581,2.35619449019234,3.97935069454708,1.30899693899575,1.73287628834675,6.14721251124072,2.28842567915899
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, -2.0, 88.70863451993942, 6.3451264033889165, 7.073198405875843].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, -2.0, 88.70863451993942, 6.3451264033889165, 7.073198405875843].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, -2.0, 88.70863451993942, 6.3451264033889165, 7.073198405875843].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, -2.0, 88.70863451993942, 6.3451264033889165, 7.073198405875843].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, -2.0, 88.70863451993942, 6.3451264033889165, 7.073198405875843].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, -2.0, 88.70863451993942, 6.3451264033889165, 7.073198405875843].png",0.921441053317272,0.057268115817966,0.13634917132264,0.555317896523694,-0.496625258624691,0.509867048274492,0.430140650694997,2.35619449019234,4.18879020478639,4.28318530717959,0.744040219426175,0.061941096210358,0.790013098696562
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, -2.0943951023931953, 69.34575218816092, 146.1944924541839, 70.0887398314843].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, -2.0943951023931953, 69.34575218816092, 146.1944924541839, 70.0887398314843].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, -2.0943951023931953, 69.34575218816092, 146.1944924541839, 70.0887398314843].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, -2.0943951023931953, 69.34575218816092, 146.1944924541839, 70.0887398314843].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, -2.0943951023931953, 69.34575218816092, 146.1944924541839, 70.0887398314843].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, -2.0943951023931953, 69.34575218816092, 146.1944924541839, 70.0887398314843].png",0.907622320709343,0.207073592564588,0.062707228454836,-0.114251580645053,0.859878727331411,0.476356474369353,-0.14366509642018,2.35619449019234,4.18879020478639,4.18879020478639,0.230713809186447,1.68123038905453,0.973701452509161
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, -1.832595714594046, 134.09303054180927, 100.24770676475912, 147.06787550544408].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, -1.832595714594046, 134.09303054180927, 100.24770676475912, 147.06787550544408].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, -1.832595714594046, 134.09303054180927, 100.24770676475912, 147.06787550544408].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, -1.832595714594046, 134.09303054180927, 100.24770676475912, 147.06787550544408].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, -1.832595714594046, 134.09303054180927, 100.24770676475912, 147.06787550544408].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, -1.832595714594046, 134.09303054180927, 100.24770676475912, 147.06787550544408].png",0.858136126525667,0.145193794074165,0.129334788145944,0.355702906580265,0.865719076966207,0.256001202051836,0.241804273277262,2.35619449019234,4.18879020478639,4.45058959258554,2.14613909103866,5.99992715706622,2.55461344031382
"capturas/raw/img_[8.63937979737193, -2.0943951023931957, -1.5707963267948966, 17.351081764586603, 162.90720451768567, 179.9002236172883].png","capturas/raw1/img_[8.63937979737193, -2.0943951023931957, -1.5707963267948966, 17.351081764586603, 162.90720451768567, 179.9002236172883].png","capturas/raw2/img_[8.63937979737193, -2.0943951023931957, -1.5707963267948966, 17.351081764586603, 162.90720451768567, 179.9002236172883].png","capturas/deep/img_[8.63937979737193, -2.0943951023931957, -1.5707963267948966, 17.351081764586603, 162.90720451768567, 179.9002236172883].png","capturas/deep1/img_[8.63937979737193, -2.0943951023931957, -1.5707963267948966, 17.351081764586603, 162.90720451768567, 179.9002236172883].png","capturas/deep2/img_[8.63937979737193, -2.0943951023931957, -1.5707963267948966, 17.351081764586603, 162.90720451768567, 179.9002236172883].png",0.898837934825351,0.216136062306618,-0.023309129835857,0.690442922533843,0.240954683139843,-0.071720127933054,-0.678296126072654,2.35619449019234,4.18879020478639,4.71238898038469,4.78471115022843,5.82757183819737,3.97103501625988
