ruta_imagen1,ruta_imagen2,ruta_imagen3,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
"capturas/raw/img_[7.853981633974483, -2.5132741228718345, -1.308996938995747, 106.59114017179154, 3.8728790343145447, 151.78517424006768].png","capturas/raw1/img_[7.853981633974483, -2.5132741228718345, -1.308996938995747, 106.59114017179154, 3.8728790343145447, 151.78517424006768].png","capturas/raw2/img_[7.853981633974483, -2.5132741228718345, -1.308996938995747, 106.59114017179154, 3.8728790343145447, 151.78517424006768].png",0.888297587341033,0.039644764367971,0.16632309124379,0.396911130808651,0.612697221494719,-0.510690156449846,0.454157718329306,1.570796326794894,3.769911184307756,4.974188368183836,6.060175256919571,3.8728790343153854,0.988726867758345
"capturas/raw/img_[7.853981633974483, -2.5132741228718345, 2.0, 102.37210220278581, 68.52119343365666, 73.37165198266091].png","capturas/raw1/img_[7.853981633974483, -2.5132741228718345, 2.0, 102.37210220278581, 68.52119343365666, 73.37165198266091].png","capturas/raw2/img_[7.853981633974483, -2.5132741228718345, 2.0, 102.37210220278581, 68.52119343365666, 73.37165198266091].png",0.898412627510655,0.093509582860708,0.118329639256189,-0.188386717079688,0.959091518321814,-0.192566170478486,0.087018241181642,1.570796326794894,3.769911184307756,2.0,1.8411372879135683,5.689340361861689,4.256613603685871
"capturas/raw/img_[7.853981633974483, -2.5132741228718345, 2.0943951023931953, 23.81852160211804, 124.91514914021278, 105.39381621895463].png","capturas/raw1/img_[7.853981633974483, -2.5132741228718345, 2.0943951023931953, 23.81852160211804, 124.91514914021278, 105.39381621895463].png","capturas/raw2/img_[7.853981633974483, -2.5132741228718345, 2.0943951023931953, 23.81852160211804, 124.91514914021278, 105.39381621895463].png",0.877847146744214,0.168644305346124,-0.00266444832139,0.216773957662794,0.784753115596435,0.140072991199555,-0.563516775240371,1.570796326794894,3.769911184307756,2.0943951023932,4.968965680580183,5.534628303801718,4.862851304082049
"capturas/raw/img_[7.853981633974483, -2.5132741228718345, 1.832595714594046, 43.24443470793294, 142.4486676412632, 168.89097947673753].png","capturas/raw1/img_[7.853981633974483, -2.5132741228718345, 1.832595714594046, 43.24443470793294, 142.4486676412632, 168.89097947673753].png","capturas/raw2/img_[7.853981633974483, -2.5132741228718345, 1.832595714594046, 43.24443470793294, 142.4486676412632, 168.89097947673753].png",0.906697396025777,0.190938407446537,0.036052185396105,0.621817574054902,0.565216269528563,0.046279234945999,-0.540121935926975,1.570796326794894,3.769911184307756,1.8325957145940501,5.545322864856331,4.218590883312963,5.528161490069202
"capturas/raw/img_[7.853981633974483, -2.5132741228718345, 1.5707963267948966, 164.22432236621242, 175.4629102971122, 35.21109625627283].png","capturas/raw1/img_[7.853981633974483, -2.5132741228718345, 1.5707963267948966, 164.22432236621242, 175.4629102971122, 35.21109625627283].png","capturas/raw2/img_[7.853981633974483, -2.5132741228718345, 1.5707963267948966, 164.22432236621242, 175.4629102971122, 35.21109625627283].png",0.727508138659106,0.183173577620483,0.184245454693835,0.6523352822583,-0.292978543790406,-0.324865172400707,-0.618938504344734,1.570796326794894,3.769911184307756,1.5707963267949,0.8615043795437103,5.8169070032640136,3.7951697203752843
"capturas/raw/img_[7.853981633974483, -2.5132741228718345, 1.308996938995747, 1.7851686554761281, 130.50726472162052, 74.28937511803558].png","capturas/raw1/img_[7.853981633974483, -2.5132741228718345, 1.308996938995747, 1.7851686554761281, 130.50726472162052, 74.28937511803558].png","capturas/raw2/img_[7.853981633974483, -2.5132741228718345, 1.308996938995747, 1.7851686554761281, 130.50726472162052, 74.28937511803558].png",0.84887478193707,0.171059980555078,-0.031894488554919,0.102264346380066,0.702421665411954,0.290660043255122,-0.641609341168195,1.570796326794894,3.769911184307756,1.30899693899575,1.7851686554770723,4.84355857803012,5.174336739060557
"capturas/raw/img_[7.853981633974483, -2.303834612632515, -2.0, 3.371463969417847, 162.1696316659957, 108.36827116577406].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, -2.0, 3.371463969417847, 162.1696316659957, 108.36827116577406].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, -2.0, 3.371463969417847, 162.1696316659957, 108.36827116577406].png",0.879067296404153,0.200349903462125,-0.053365533198726,-0.470013428028961,-0.525924045241504,-0.271625626043962,0.654760105218318,1.570796326794894,3.979350694547076,4.283185307179586,3.371463969418791,5.08999898650719,1.5541209437214576
"capturas/raw/img_[7.853981633974483, -2.303834612632515, -2.0943951023931953, 152.29598080668694, 37.092062742867036, 88.07878823054102].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, -2.0943951023931953, 152.29598080668694, 37.092062742867036, 88.07878823054102].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, -2.0943951023931953, 152.29598080668694, 37.092062742867036, 88.07878823054102].png",0.81695577488392,0.046423591629021,0.153799933841664,0.148091554882217,0.798950244388314,-0.366868897446819,0.452939963406383,1.570796326794894,3.979350694547076,4.188790204786386,1.4995334343778737,5.6761362069699075,0.11419393002720568
"capturas/raw/img_[7.853981633974483, -2.303834612632515, -1.832595714594046, 160.97273823702895, 154.1771113201445, 10.389562997699695].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, -1.832595714594046, 160.97273823702895, 154.1771113201445, 10.389562997699695].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, -1.832595714594046, 160.97273823702895, 154.1771113201445, 10.389562997699695].png",0.768230782639716,0.180755421116851,0.159634295453707,0.700257155010849,-0.308726037446699,-0.085811999457976,-0.637937654796765,1.570796326794894,3.979350694547076,4.450589592585536,3.893105557540288,3.3806639478347833,4.106377690520532
"capturas/raw/img_[7.853981633974483, -2.303834612632515, -1.5707963267948966, 112.59727530525879, 174.21005672148164, 63.329584140046045].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, -1.5707963267948966, 112.59727530525879, 174.21005672148164, 63.329584140046045].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, -1.5707963267948966, 112.59727530525879, 174.21005672148164, 63.329584140046045].png",0.853899998264278,0.200444947782855,0.171461241962794,-0.321377668077819,0.666699390424694,0.632936118678428,0.227200763512122,1.570796326794894,3.979350694547076,4.712388980384686,5.78312508320699,4.564053427634029,0.4977310682505589
"capturas/raw/img_[7.853981633974483, -2.303834612632515, -1.308996938995747, 72.82594243571884, 106.29532052136007, 50.200240460286494].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, -1.308996938995747, 72.82594243571884, 106.29532052136007, 50.200240460286494].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, -1.308996938995747, 72.82594243571884, 106.29532052136007, 50.200240460286494].png",0.903576412938416,0.147953057201941,0.041959870368541,-0.36994630380547,0.901007628234974,0.183161013301792,-0.133330526772072,1.570796326794894,3.979350694547076,4.974188368183836,3.7109040567442904,5.764355606487477,6.217943310029817
"capturas/raw/img_[7.853981633974483, -2.303834612632515, 2.0, 4.609044051549187, 64.87948448360811, 94.14085235173174].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, 2.0, 4.609044051549187, 64.87948448360811, 94.14085235173174].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, 2.0, 4.609044051549187, 64.87948448360811, 94.14085235173174].png",0.855263496271747,0.082708407912529,-0.021788450508188,-0.170994205416305,0.710454451854719,-0.227919949107968,-0.643481118877997,1.570796326794894,3.979350694547076,2.0,4.609044051550136,2.0476314118131,6.176258051217893
"capturas/raw/img_[7.853981633974483, -2.303834612632515, 2.0943951023931953, 96.51321693825498, 82.7875148965824, 129.76041621898887].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, 2.0943951023931953, 96.51321693825498, 82.7875148965824, 129.76041621898887].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, 2.0943951023931953, 96.51321693825498, 82.7875148965824, 129.76041621898887].png",0.900856795902139,0.113836257194878,0.108368220943617,0.277218392449334,0.957180456687327,-0.035309499463342,0.075556438979718,1.570796326794894,3.979350694547076,2.0943951023932,2.2654373305621576,1.1061059032486469,4.096710075397688
"capturas/raw/img_[7.853981633974483, -2.303834612632515, 1.832595714594046, 56.42550390571634, 86.15037225984848, 171.03322139652514].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, 1.832595714594046, 56.42550390571634, 86.15037225984848, 171.03322139652514].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, 1.832595714594046, 56.42550390571634, 86.15037225984848, 171.03322139652514].png",0.902669951266872,0.11893913871074,0.038259781313438,0.561747218125477,0.77317576062425,-0.227801469502009,-0.186402244096269,1.570796326794894,3.979350694547076,1.8325957145940501,6.16002144828056,4.468963266514741,1.387218102676563
"capturas/raw/img_[7.853981633974483, -2.303834612632515, 1.5707963267948966, 92.706669903947, 92.99585866338425, 90.17205949291561].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, 1.5707963267948966, 92.706669903947, 92.99585866338425, 90.17205949291561].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, 1.5707963267948966, 92.706669903947, 92.99585866338425, 90.17205949291561].png",0.901410595056116,0.128685249558269,0.097262472291413,-0.067403588543298,0.997234781957106,0.027277721940606,0.015345090165291,1.570796326794894,3.979350694547076,1.5707963267949,4.742075603433747,5.0312643628709495,2.2074651924017914
"capturas/raw/img_[7.853981633974483, -2.303834612632515, 1.308996938995747, 85.2134282920757, 87.25300721397946, 161.9883630047655].png","capturas/raw1/img_[7.853981633974483, -2.303834612632515, 1.308996938995747, 85.2134282920757, 87.25300721397946, 161.9883630047655].png","capturas/raw2/img_[7.853981633974483, -2.303834612632515, 1.308996938995747, 85.2134282920757, 87.25300721397946, 161.9883630047655].png",0.905697896584148,0.120952978459171,0.08253728835037,0.529061117212478,0.846746379582357,-0.050713560401461,-0.023303169515381,1.570796326794894,3.979350694547076,1.30899693899575,3.5320192987420285,5.571598220645747,4.908730325276757
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, -2.0, 123.4202066413201, 5.872862610673451, 88.66719806769821].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, -2.0, 123.4202066413201, 5.872862610673451, 88.66719806769821].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, -2.0, 123.4202066413201, 5.872862610673451, 88.66719806769821].png",0.852372662672362,0.034935503041197,0.179798006017399,0.111523890831534,0.729497643179969,-0.636397593788818,0.224485440482163,1.570796326794894,4.188790204786386,4.283185307179586,4.0396858049088,5.872862610674324,0.7026037671843994
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, -2.0943951023931953, 3.8602424356709264, 61.53707965089706, 147.3116760719247].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, -2.0943951023931953, 3.8602424356709264, 61.53707965089706, 147.3116760719247].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, -2.0943951023931953, 3.8602424356709264, 61.53707965089706, 147.3116760719247].png",0.84953896218866,0.077593117947176,-0.049883625422437,0.127552973303068,0.693692794915356,-0.516215541906765,-0.485841599266648,1.570796326794894,4.188790204786386,4.188790204786386,3.8602424356718927,4.988411886281703,2.7984140067949426
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, -1.832595714594046, 8.31073354818482, 142.88377717229025, 52.28277521388609].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, -1.832595714594046, 8.31073354818482, 142.88377717229025, 52.28277521388609].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, -1.832595714594046, 8.31073354818482, 142.88377717229025, 52.28277521388609].png",0.86534617337382,0.185616919352608,-0.043062490091585,0.024579177055672,0.722812515445935,0.472427338137444,-0.503736381205839,1.570796326794894,4.188790204786386,4.450589592585536,2.027548241006187,4.653700414339987,2.0172927564498337
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, -1.5707963267948966, 64.21586617367235, 131.52480851138054, 25.145949964746688].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, -1.5707963267948966, 64.21586617367235, 131.52480851138054, 25.145949964746688].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, -1.5707963267948966, 64.21586617367235, 131.52480851138054, 25.145949964746688].png",0.905850717427926,0.180032655417269,0.043409633549583,-0.463507486061368,0.78174661184986,0.414708949326941,-0.045271763545052,1.570796326794894,4.188790204786386,4.712388980384686,1.3840131018774855,5.861102367790174,0.01320873602877981
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, -1.308996938995747, 142.14930051843484, 95.48666796832681, 71.88359955059298].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, -1.308996938995747, 142.14930051843484, 95.48666796832681, 71.88359955059298].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, -1.308996938995747, 142.14930051843484, 95.48666796832681, 71.88359955059298].png",0.849091567142606,0.125069728412735,0.139451555549163,-0.223685439839764,0.882130402622849,0.006555679382957,0.414448790370981,1.570796326794894,4.188790204786386,4.974188368183836,3.9192237604850675,1.2388883606339078,2.768561171617975
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, 2.0, 100.9620601670943, 110.73315825708865, 68.04909503180262].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, 2.0, 100.9620601670943, 110.73315825708865, 68.04909503180262].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, 2.0, 100.9620601670943, 110.73315825708865, 68.04909503180262].png",0.891390934020826,0.152372490774119,0.122428834814146,-0.268306226023048,0.941936724775434,0.166352596219788,0.114428096757459,1.570796326794894,4.188790204786386,2.0,0.4310952522215743,3.9190080350369385,5.217241960007151
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, 2.0943951023931953, 158.05319302365234, 51.01535727416733, 20.212614397623117].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, 2.0943951023931953, 158.05319302365234, 51.01535727416733, 20.212614397623117].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, 2.0943951023931953, 158.05319302365234, 51.01535727416733, 20.212614397623117].png",0.809910868567605,0.059455266647214,0.178302512265783,-0.344295363793305,0.725754556714432,-0.508552759482221,0.310024380818174,1.570796326794894,4.188790204786386,2.0943951023932,0.9735603441633103,0.7498748167315128,1.3630584760847597
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, 1.832595714594046, 143.9642387754536, 98.45017065906862, 36.11663420457377].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, 1.832595714594046, 143.9642387754536, 98.45017065906862, 36.11663420457377].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, 1.832595714594046, 143.9642387754536, 98.45017065906862, 36.11663420457377].png",0.841000913705564,0.128218564441983,0.164541715664772,-0.485073058640715,0.746646040822214,-0.115610809839629,0.440293036685432,1.570796326794894,4.188790204786386,1.8325957145940501,5.734162017504062,4.202391051375713,4.700707668676287
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, 1.5707963267948966, 41.532304076408415, 57.576543733495086, 73.7543786284314].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, 1.5707963267948966, 41.532304076408415, 57.576543733495086, 73.7543786284314].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, 1.5707963267948966, 41.532304076408415, 57.576543733495086, 73.7543786284314].png",0.906502443240078,0.080500754389334,0.024655496552505,-0.295625203116951,0.830389445527526,-0.22424795117273,-0.415658470902955,1.570796326794894,4.188790204786386,1.5707963267949,3.8331922333318573,1.0278759688797336,4.639340249456367
"capturas/raw/img_[7.853981633974483, -2.0943951023931957, 1.308996938995747, 110.18298800495046, 32.269679814076525, 143.2520118736119].png","capturas/raw1/img_[7.853981633974483, -2.0943951023931957, 1.308996938995747, 110.18298800495046, 32.269679814076525, 143.2520118736119].png","capturas/raw2/img_[7.853981633974483, -2.0943951023931957, 1.308996938995747, 110.18298800495046, 32.269679814076525, 143.2520118736119].png",0.885760758272463,0.051937163048986,0.161193659831242,0.408145172112244,0.764994694146946,-0.334784029779876,0.368944833020919,1.570796326794894,4.188790204786386,1.30899693899575,3.3688377828980123,0.8537532781794752,5.02193511566152
"capturas/raw/img_[7.853981633974483, -1.884955592153876, -2.0, 99.03838594320156, 5.413028762847773, 12.631680164697858].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, -2.0, 99.03838594320156, 5.413028762847773, 12.631680164697858].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, -2.0, 99.03838594320156, 5.413028762847773, 12.631680164697858].png",0.904020887566652,0.041994448229262,0.158081522911829,0.478024874194076,-0.564330492703819,0.571261271458658,0.355926782341312,1.570796326794894,4.398229715025706,4.283185307179586,4.790606335508784,5.413028762848679,0.0653095503391583
"capturas/raw/img_[7.853981633974483, -1.884955592153876, -2.0943951023931953, 151.71760505270964, 109.5320948350117, 110.51801520581498].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, -2.0943951023931953, 151.71760505270964, 109.5320948350117, 110.51801520581498].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, -2.0943951023931953, 151.71760505270964, 109.5320948350117, 110.51801520581498].png",0.828249139725285,0.142027417490781,0.144856639423773,0.013786423437962,0.866801759850387,0.260623393672775,0.424900094515813,1.570796326794894,4.398229715025706,4.188790204786386,0.921157680400917,2.717944612959954,3.7038649837624718
"capturas/raw/img_[7.853981633974483, -1.884955592153876, -1.832595714594046, 178.9016596620212, 91.77762854921409, 156.70504887819305].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, -1.832595714594046, 178.9016596620212, 91.77762854921409, 156.70504887819305].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, -1.832595714594046, 178.9016596620212, 91.77762854921409, 156.70504887819305].png",0.789517906232136,0.111485567798941,0.146320223981773,0.35249730165313,0.646299129838173,0.418961979941656,0.531520410201763,1.570796326794894,4.398229715025706,4.450589592585536,2.9724710609935485,3.8130342487008164,5.908601505883368
"capturas/raw/img_[7.853981633974483, -1.884955592153876, -1.5707963267948966, 36.66986621071681, 97.49883600989081, 120.53897930047769].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, -1.5707963267948966, 36.66986621071681, 97.49883600989081, 120.53897930047769].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, -1.5707963267948966, 36.66986621071681, 97.49883600989081, 120.53897930047769].png",0.881377903059519,0.132422196745452,-0.012558148211913,0.203132804028263,0.854563828446018,-0.101691056506958,-0.467029609410152,1.570796326794894,4.398229715025706,4.712388980384686,5.25393967481984,3.251056402197918,1.1584584640663067
"capturas/raw/img_[7.853981633974483, -1.884955592153876, -1.308996938995747, 129.84178012963503, 48.60678729902646, 162.41622353262116].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, -1.308996938995747, 129.84178012963503, 48.60678729902646, 162.41622353262116].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, -1.308996938995747, 129.84178012963503, 48.60678729902646, 162.41622353262116].png",0.863382877987161,0.064163597018175,0.147858524200878,0.568211924939799,0.691434017874919,-0.066923677759165,0.441107048953814,1.570796326794894,4.398229715025706,4.974188368183836,4.178073986044247,4.624490148770313,5.336590853131781
"capturas/raw/img_[7.853981633974483, -1.884955592153876, 2.0, 7.365823451700755, 110.49480245943307, 0.15553287488557332].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, 2.0, 7.365823451700755, 110.49480245943307, 0.15553287488557332].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, 2.0, 7.365823451700755, 110.49480245943307, 0.15553287488557332].png",0.84911325732609,0.146217095683863,-0.013703234187033,-0.479807760231455,0.57511881938001,0.526646149676238,-0.402077964887174,1.570796326794894,4.398229715025706,2.0,1.0826381445221571,3.6806522373809543,0.1555328748860063
"capturas/raw/img_[7.853981633974483, -1.884955592153876, 2.0943951023931953, 54.41512344263748, 105.72884824599572, 102.13012940331717].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, 2.0943951023931953, 54.41512344263748, 105.72884824599572, 102.13012940331717].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, 2.0943951023931953, 54.41512344263748, 105.72884824599572, 102.13012940331717].png",0.899921983430019,0.146659435556575,0.046223116322702,0.076753605236436,0.941557852952187,0.076161758484308,-0.319025203035521,1.570796326794894,4.398229715025706,2.0943951023932,4.149640985201792,5.197883331123535,1.5991644884440532
"capturas/raw/img_[7.853981633974483, -1.884955592153876, 1.832595714594046, 64.5957415873769, 88.04763923208674, 130.59748109101423].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, 1.832595714594046, 64.5957415873769, 88.04763923208674, 130.59748109101423].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, 1.832595714594046, 64.5957415873769, 88.04763923208674, 130.59748109101423].png",0.905850798980173,0.122125314836209,0.058424240545923,0.271300355122945,0.936797492172417,-0.105549335611884,-0.194077081906967,1.570796326794894,4.398229715025706,1.8325957145940501,1.7638885155820176,0.0830449315733901,4.933774947422705
"capturas/raw/img_[7.853981633974483, -1.884955592153876, 1.5707963267948966, 172.5997237630037, 70.40863084135934, 80.11792179433614].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, 1.5707963267948966, 172.5997237630037, 70.40863084135934, 80.11792179433614].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, 1.5707963267948966, 172.5997237630037, 70.40863084135934, 80.11792179433614].png",0.794672852928377,0.081762195351519,0.171066005013715,-0.003800083977728,0.750478443861299,-0.139578235935847,0.645976455232172,1.570796326794894,4.398229715025706,1.5707963267949,2.9537204691561456,1.2935924623847512,4.71969810818149
"capturas/raw/img_[7.853981633974483, -1.884955592153876, 1.308996938995747, 6.70662619353725, 144.56857625776945, 96.09647464521842].png","capturas/raw1/img_[7.853981633974483, -1.884955592153876, 1.308996938995747, 6.70662619353725, 144.56857625776945, 96.09647464521842].png","capturas/raw2/img_[7.853981633974483, -1.884955592153876, 1.308996938995747, 6.70662619353725, 144.56857625776945, 96.09647464521842].png",0.870700270198396,0.187800798801936,-0.016310695124564,0.296169069351399,0.665762934768703,0.266360395725077,-0.630948283646822,1.570796326794894,4.398229715025706,1.30899693899575,0.42344088635862676,0.05531419263940762,1.848695037525033
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, -2.0, 78.71646746895087, 94.30302843307813, 116.59688852723366].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, -2.0, 78.71646746895087, 94.30302843307813, 116.59688852723366].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, -2.0, 78.71646746895087, 94.30302843307813, 116.59688852723366].png",0.905270394706194,0.13110920327316,0.05331917867415,0.166156813085632,0.976773026741816,-0.002967694014907,-0.135268475585009,1.570796326794894,4.607669225265026,4.283185307179586,3.3182437827968343,0.05524882538519904,3.4995529980018887
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, -2.0943951023931953, 162.87217926835663, 56.73875470420373, 136.32052646153437].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, -2.0943951023931953, 162.87217926835663, 56.73875470420373, 136.32052646153437].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, -2.0943951023931953, 162.87217926835663, 56.73875470420373, 136.32052646153437].png",0.81085018320163,0.066285577245689,0.153752419928954,0.41322037110093,0.691651495299049,0.037578248283103,0.591147197585993,1.570796326794894,4.607669225265026,4.188790204786386,5.792546588868326,0.19008693958831913,4.373635010763138
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, -1.832595714594046, 20.783073727593873, 74.33473976548693, 65.30945917564972].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, -1.832595714594046, 20.783073727593873, 74.33473976548693, 65.30945917564972].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, -1.832595714594046, 20.783073727593873, 74.33473976548693, 65.30945917564972].png",0.867845740535676,0.097280372410757,-0.02876863422292,-0.301098923806459,0.743170974293689,-0.022572402421518,-0.597098675010155,1.570796326794894,4.607669225265026,4.450589592585536,1.9335178060561162,5.219701386512341,2.477606103854299
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, -1.5707963267948966, 7.001408730109839, 76.69033650017398, 178.95352007329384].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, -1.5707963267948966, 7.001408730109839, 76.69033650017398, 178.95352007329384].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, -1.5707963267948966, 7.001408730109839, 76.69033650017398, 178.95352007329384].png",0.846236136169517,0.097606272094131,-0.03802372477813,0.411121599794127,0.60236651561543,-0.56390479448637,-0.387485475603058,1.570796326794894,4.607669225265026,4.712388980384686,0.7182234229312314,1.292112814019852,3.0243314722660273
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, -1.308996938995747, 27.387303350706777, 123.74761511766485, 20.823336982782823].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, -1.308996938995747, 27.387303350706777, 123.74761511766485, 20.823336982782823].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, -1.308996938995747, 27.387303350706777, 123.74761511766485, 20.823336982782823].png",0.878099513404434,0.167281135120057,-0.013062169215327,-0.377887207492621,0.727300737860576,0.474227305850673,-0.321470616863351,1.570796326794894,4.607669225265026,4.974188368183836,2.254562121989437,4.367094281253763,1.9737810612444733
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, 2.0, 62.89669633159202, 110.45696322970765, 37.32913464994554].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, 2.0, 62.89669633159202, 110.45696322970765, 37.32913464994554].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, 2.0, 62.89669633159202, 110.45696322970765, 37.32913464994554].png",0.903473607467734,0.153664320530091,0.064913489631092,-0.446954597902501,0.847618473652991,0.246575468233286,-0.144827652751548,1.570796326794894,4.607669225265026,2.0,0.06484325979711514,3.642813007655924,5.913208114048004
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, 2.0943951023931953, 98.03156749651613, 119.35429603585064, 89.58078149954588].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, 2.0943951023931953, 98.03156749651613, 119.35429603585064, 89.58078149954588].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, 2.0943951023931953, 98.03156749651613, 119.35429603585064, 89.58078149954588].png",0.891177647585521,0.163657849918963,0.130519893723618,-0.088210227885152,0.960879883796009,0.256772851600639,0.05474036256268,1.570796326794894,4.607669225265026,2.0943951023932,3.7837878888232908,6.256960506619343,1.616187199032133
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, 1.832595714594046, 25.056218344724257, 103.19215672845175, 94.60357077896307].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, 1.832595714594046, 25.056218344724257, 103.19215672845175, 94.60357077896307].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, 1.832595714594046, 25.056218344724257, 103.19215672845175, 94.60357077896307].png",0.872788048261646,0.139355095918542,0.004538241831185,0.037724413406481,0.840208673410398,0.038680690374398,-0.539564693017655,1.570796326794894,4.607669225265026,1.8325957145940501,6.206662423186522,2.6611918135795207,0.35579117126974324
"capturas/raw/img_[7.853981633974483, -1.6755160819145565, 1.5707963267948966, 162.31762139279513, 139.44579637846454, 83.86318673634304].png","capturas/raw1/img_[7.853981633974483, -1.6755160819145565, 1.5707963267948966, 162.31762139279513, 139.44579637846454, 83.86318673634304].png","capturas/raw2/img_[7.853981633974483, -1.6755160819145565, 1.5707963267948966, 162.31762139279513, 139.44579637846454, 83.86318673634304].png",0.77701642917985,0.170306856410951,0.183138361685263,-0.334000826849938,0.698391199239654,0.345880870265299,0.530150548497948,1.570796326794894,4.607669225265026,1.5707963267949,5.237988713306301,1.2157196205149887,2.1817777430088086
